Fecha de Proceso,Operador,Estatus,P. Run,TIN,Folio TIN,Folio Logistica,Folio calidad,Cliente,Codigo cliente,Producto,Configuracion (Fito) prod,No de configuracion,Tipo de servicio,Dosis de proceso solicitada (kGy),Numero de tarima de TIN,Carrier,Etiqueta sistema,Etiqueta interna,Tarimas por TIN,Tratamiento,Dosis proceso,N° Lados,N° pases,kGy por pase,Factor K,Corriente (A),Velocidad UBC,Inicio carga conveyor,Fin descarga conveyor,Tiempo proceso,Desviaciones,Registro
27-ago-27,Operador_01,Completado,10023,TIN_000015,20015,40015,50015,Cliente_001,CLI001,Producto_001,Configuracion_008,30008,Desbacterizacion (Vegetales),4.0,16,4,SYS_000259,TAG_000259,16,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:55:00 a.m.,11:12:00 a.m.,01:17:00,,Operador_02
29-ago-27,Operador_05,Completado,10024,TIN_000016,20016,40016,50016,Cliente_001,CLI001,Producto_008,Configuracion_001,30001,Desbacterizacion (Alimento mascotas),4.0,1,1,SYS_000260,TAG_000260,9,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:42:00 a.m.,10:50:00 a.m.,01:08:00,,Operador_01
29-ago-27,Operador_05,Completado,10024,TIN_000016,20016,40016,50016,Cliente_001,CLI001,Producto_008,Configuracion_001,30001,Desbacterizacion (Alimento mascotas),4.0,2,2,SYS_000261,TAG_000261,9,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:42:00 a.m.,10:50:00 a.m.,01:08:00,,Operador_03
29-ago-27,Operador_04,Completado,10024,TIN_000016,20016,40016,50016,Cliente_001,CLI001,Producto_008,Configuracion_001,30001,Desbacterizacion (Alimento mascotas),4.0,3,3,SYS_000262,TAG_000262,9,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:42:00 a.m.,10:50:00 a.m.,01:08:00,,Operador_05
29-ago-27,Operador_04,Completado,10024,TIN_000016,20016,40016,50016,Cliente_001,CLI001,Producto_008,Configuracion_001,30001,Desbacterizacion (Alimento mascotas),4.0,4,4,SYS_000263,TAG_000263,9,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:42:00 a.m.,10:50:00 a.m.,01:08:00,,Operador_02
29-ago-27,Operador_02,Completado,10024,TIN_000016,20016,40016,50016,Cliente_001,CLI001,Producto_008,Configuracion_001,30001,Desbacterizacion (Alimento mascotas),4.0,5,5,SYS_000264,TAG_000264,9,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:42:00 a.m.,10:50:00 a.m.,01:08:00,,Operador_04
29-ago-27,Operador_03,Completado,10024,TIN_000016,20016,40016,50016,Cliente_001,CLI001,Producto_008,Configuracion_001,30001,Desbacterizacion (Alimento mascotas),4.0,6,6,SYS_000265,TAG_000265,9,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:42:00 a.m.,10:50:00 a.m.,01:08:00,,Operador_05
29-ago-27,Operador_04,Completado,10024,TIN_000016,20016,40016,50016,Cliente_001,CLI001,Producto_008,Configuracion_001,30001,Desbacterizacion (Alimento mascotas),4.0,7,7,SYS_000266,TAG_000266,9,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:42:00 a.m.,10:50:00 a.m.,01:08:00,,Operador_05
29-ago-27,Operador_02,Completado,10024,TIN_000016,20016,40016,50016,Cliente_001,CLI001,Producto_008,Configuracion_001,30001,Desbacterizacion (Alimento mascotas),4.0,8,8,SYS_000267,TAG_000267,9,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:42:00 a.m.,10:50:00 a.m.,01:08:00,,Operador_03
29-ago-27,Operador_05,Completado,10024,TIN_000016,20016,40016,50016,Cliente_001,CLI001,Producto_008,Configuracion_001,30001,Desbacterizacion (Alimento mascotas),4.0,9,9,SYS_000268,TAG_000268,9,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,9:42:00 a.m.,10:50:00 a.m.,01:08:00,,Operador_02
30-ago-27,Operador_03,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,1,1,SYS_000269,TAG_000269,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_02
30-ago-27,Operador_01,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,2,2,SYS_000270,TAG_000270,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_04
30-ago-27,Operador_04,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,3,3,SYS_000271,TAG_000271,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_04
30-ago-27,Operador_02,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,4,4,SYS_000272,TAG_000272,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_05
30-ago-27,Operador_03,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,5,5,SYS_000273,TAG_000273,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_01
30-ago-27,Operador_03,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,6,6,SYS_000274,TAG_000274,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_04
30-ago-27,Operador_03,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,7,7,SYS_000275,TAG_000275,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_03
30-ago-27,Operador_05,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,8,8,SYS_000276,TAG_000276,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_03
30-ago-27,Operador_02,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,9,9,SYS_000277,TAG_000277,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_02
30-ago-27,Operador_04,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,10,10,SYS_000278,TAG_000278,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_04
30-ago-27,Operador_01,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,11,11,SYS_000279,TAG_000279,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_04
30-ago-27,Operador_02,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,12,12,SYS_000280,TAG_000280,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_01
30-ago-27,Operador_01,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,13,1,SYS_000281,TAG_000281,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_05
30-ago-27,Operador_02,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,14,2,SYS_000282,TAG_000282,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_03
30-ago-27,Operador_03,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,15,3,SYS_000283,TAG_000283,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_03
30-ago-27,Operador_02,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,16,4,SYS_000284,TAG_000284,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_01
30-ago-27,Operador_01,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,17,5,SYS_000285,TAG_000285,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_03
30-ago-27,Operador_05,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,18,6,SYS_000286,TAG_000286,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_05
30-ago-27,Operador_04,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,19,7,SYS_000287,TAG_000287,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_02
30-ago-27,Operador_05,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,20,8,SYS_000288,TAG_000288,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_02
30-ago-27,Operador_05,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,21,9,SYS_000289,TAG_000289,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_01
30-ago-27,Operador_03,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,22,10,SYS_000290,TAG_000290,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_02
30-ago-27,Operador_03,Completado,10025,TIN_000017,20017,40017,50017,Cliente_014,CLI014,Producto_006,Configuracion_002,30002,Desbacterizacion (Chiles secos),2.0,23,11,SYS_000291,TAG_000291,23,MODE_B - Config demo,2.0,2,1,2.0,0.025,8.0,0.1,10:01:00 a.m.,11:54:00 a.m.,01:53:00,,Operador_04
12-ago-27,Operador_01,Completado,10026,TIN_000018,20018,40018,50018,Cliente_020,CLI020,Producto_006,Configuracion_003,30003,Fitosanitario 150 Gy,0.35,1,1,SYS_000292,TAG_000292,7,MODE_B - Config demo,0.175,2,2,0.175,0.025,8.0,1.143,5:48:00 p.m.,6:29:00 p.m.,00:41:00,,Operador_04
12-ago-27,Operador_03,Completado,10026,TIN_000018,20018,40018,50018,Cliente_020,CLI020,Producto_006,Configuracion_003,30003,Fitosanitario 150 Gy,0.35,2,2,SYS_000293,TAG_000293,7,MODE_B - Config demo,0.175,2,2,0.175,0.025,8.0,1.143,5:48:00 p.m.,6:29:00 p.m.,00:41:00,,Operador_05
12-ago-27,Operador_04,Completado,10026,TIN_000018,20018,40018,50018,Cliente_020,CLI020,Producto_006,Configuracion_003,30003,Fitosanitario 150 Gy,0.35,3,3,SYS_000294,TAG_000294,7,MODE_B - Config demo,0.175,2,2,0.175,0.025,8.0,1.143,5:48:00 p.m.,6:29:00 p.m.,00:41:00,,Operador_05
12-ago-27,Operador_01,Completado,10026,TIN_000018,20018,40018,50018,Cliente_020,CLI020,Producto_006,Configuracion_003,30003,Fitosanitario 150 Gy,0.35,4,4,SYS_000295,TAG_000295,7,MODE_B - Config demo,0.175,2,2,0.175,0.025,8.0,1.143,5:48:00 p.m.,6:29:00 p.m.,00:41:00,,Operador_04
12-ago-27,Operador_01,Completado,10027,TIN_000018,20018,40018,50018,Cliente_020,CLI020,Producto_006,Configuracion_003,30003,Fitosanitario 150 Gy,0.35,5,1,SYS_000296,TAG_000296,7,MODE_B - Config demo,0.35,2,1,0.35,0.025,8.0,0.571,12:30:00 p.m.,1:08:00 p.m.,00:38:00,,Operador_04
12-ago-27,Operador_05,Completado,10027,TIN_000018,20018,40018,50018,Cliente_020,CLI020,Producto_006,Configuracion_003,30003,Fitosanitario 150 Gy,0.35,6,2,SYS_000297,TAG_000297,7,MODE_B - Config demo,0.35,2,1,0.35,0.025,8.0,0.571,12:30:00 p.m.,1:08:00 p.m.,00:38:00,,Operador_02
12-ago-27,Operador_05,Completado,10027,TIN_000018,20018,40018,50018,Cliente_020,CLI020,Producto_006,Configuracion_003,30003,Fitosanitario 150 Gy,0.35,7,3,SYS_000298,TAG_000298,7,MODE_B - Config demo,0.35,2,1,0.35,0.025,8.0,0.571,12:30:00 p.m.,1:08:00 p.m.,00:38:00,,Operador_05
16-ago-27,Operador_04,Completado,10028,TIN_000019,20019,40019,50019,Cliente_017,CLI017,Producto_006,Configuracion_004,30004,Fitosanitario 150 Gy,0.25,1,1,SYS_000299,TAG_000299,8,MODE_B - Config demo,0.25,2,1,0.25,0.025,8.0,0.8,8:02:00 a.m.,8:44:00 a.m.,00:42:00,,Operador_04
16-ago-27,Operador_03,Completado,10028,TIN_000019,20019,40019,50019,Cliente_017,CLI017,Producto_006,Configuracion_004,30004,Fitosanitario 150 Gy,0.25,2,2,SYS_000300,TAG_000300,8,MODE_B - Config demo,0.25,2,1,0.25,0.025,8.0,0.8,8:02:00 a.m.,8:44:00 a.m.,00:42:00,,Operador_02
16-ago-27,Operador_02,Completado,10028,TIN_000019,20019,40019,50019,Cliente_017,CLI017,Producto_006,Configuracion_004,30004,Fitosanitario 150 Gy,0.25,3,3,SYS_000301,TAG_000301,8,MODE_B - Config demo,0.25,2,1,0.25,0.025,8.0,0.8,8:02:00 a.m.,8:44:00 a.m.,00:42:00,,Operador_03
16-ago-27,Operador_02,Completado,10029,TIN_000019,20019,40019,50019,Cliente_017,CLI017,Producto_006,Configuracion_004,30004,Fitosanitario 150 Gy,0.25,4,1,SYS_000302,TAG_000302,8,MODE_A - Config demo,0.25,2,1,0.25,2.5,2.4,24.0,3:19:00 p.m.,4:03:00 p.m.,00:44:00,,Operador_04
16-ago-27,Operador_03,Completado,10029,TIN_000019,20019,40019,50019,Cliente_017,CLI017,Producto_006,Configuracion_004,30004,Fitosanitario 150 Gy,0.25,5,2,SYS_000303,TAG_000303,8,MODE_A - Config demo,0.25,2,1,0.25,2.5,2.4,24.0,3:19:00 p.m.,4:03:00 p.m.,00:44:00,,Operador_04
16-ago-27,Operador_01,Completado,10029,TIN_000019,20019,40019,50019,Cliente_017,CLI017,Producto_006,Configuracion_004,30004,Fitosanitario 150 Gy,0.25,6,3,SYS_000304,TAG_000304,8,MODE_A - Config demo,0.25,2,1,0.25,2.5,2.4,24.0,3:19:00 p.m.,4:03:00 p.m.,00:44:00,,Operador_01
16-ago-27,Operador_02,Completado,10030,TIN_000019,20019,40019,50019,Cliente_017,CLI017,Producto_006,Configuracion_004,30004,Fitosanitario 150 Gy,0.25,7,1,SYS_000305,TAG_000305,8,MODE_A - Config demo,0.25,2,1,0.25,2.5,2.4,24.0,10:38:00 a.m.,11:24:00 a.m.,00:46:00,,Operador_01
16-ago-27,Operador_03,Completado,10030,TIN_000019,20019,40019,50019,Cliente_017,CLI017,Producto_006,Configuracion_004,30004,Fitosanitario 150 Gy,0.25,8,2,SYS_000306,TAG_000306,8,MODE_A - Config demo,0.25,2,1,0.25,2.5,2.4,24.0,10:38:00 a.m.,11:24:00 a.m.,00:46:00,,Operador_01
10-ago-27,Operador_03,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,1,1,SYS_000307,TAG_000307,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_03
10-ago-27,Operador_02,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,2,2,SYS_000308,TAG_000308,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_03
10-ago-27,Operador_02,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,3,3,SYS_000309,TAG_000309,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_01
10-ago-27,Operador_05,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,4,4,SYS_000310,TAG_000310,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_03
10-ago-27,Operador_05,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,5,5,SYS_000311,TAG_000311,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_03
10-ago-27,Operador_02,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,6,6,SYS_000312,TAG_000312,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_01
10-ago-27,Operador_04,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,7,7,SYS_000313,TAG_000313,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_04
10-ago-27,Operador_05,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,8,8,SYS_000314,TAG_000314,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_02
10-ago-27,Operador_02,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,9,9,SYS_000315,TAG_000315,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_02
10-ago-27,Operador_01,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,10,10,SYS_000316,TAG_000316,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_05
10-ago-27,Operador_02,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,11,11,SYS_000317,TAG_000317,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_01
10-ago-27,Operador_01,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,12,12,SYS_000318,TAG_000318,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_02
10-ago-27,Operador_01,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,13,1,SYS_000319,TAG_000319,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_05
10-ago-27,Operador_05,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,14,2,SYS_000320,TAG_000320,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_05
10-ago-27,Operador_05,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,15,3,SYS_000321,TAG_000321,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_01
10-ago-27,Operador_04,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,16,4,SYS_000322,TAG_000322,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_05
10-ago-27,Operador_05,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,17,5,SYS_000323,TAG_000323,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_03
10-ago-27,Operador_05,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,18,6,SYS_000324,TAG_000324,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_01
10-ago-27,Operador_04,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,19,7,SYS_000325,TAG_000325,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_02
10-ago-27,Operador_05,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,20,8,SYS_000326,TAG_000326,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_05
10-ago-27,Operador_05,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,21,9,SYS_000327,TAG_000327,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_01
10-ago-27,Operador_02,Completado,10031,TIN_000020,20020,40020,50020,Cliente_011,CLI011,Producto_015,Configuracion_005,30005,Fitosanitario 150 Gy,0.32,22,10,SYS_000328,TAG_000328,22,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,2:02:00 p.m.,3:34:00 p.m.,01:32:00,,Operador_02
25-ago-27,Operador_05,Completado,10032,TIN_000021,20021,40021,50021,Cliente_004,CLI004,Producto_010,Configuracion_006,30006,Desbacterizacion (Otros Y protocolos),4.0,1,1,SYS_000329,TAG_000329,22,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,11:46:00 a.m.,1:29:00 p.m.,01:43:00,Desviacion_demo_10032,Operador_04
25-ago-27,Operador_02,Completado,10032,TIN_000021,20021,40021,50021,Cliente_004,CLI004,Producto_010,Configuracion_006,30006,Desbacterizacion (Otros Y protocolos),4.0,2,2,SYS_000330,TAG_000330,22,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,11:46:00 a.m.,1:29:00 p.m.,01:43:00,Desviacion_demo_10032,Operador_03
25-ago-27,Operador_02,Completado,10032,TIN_000021,20021,40021,50021,Cliente_004,CLI004,Producto_010,Configuracion_006,30006,Desbacterizacion (Otros Y protocolos),4.0,3,3,SYS_000331,TAG_000331,22,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,11:46:00 a.m.,1:29:00 p.m.,01:43:00,Desviacion_demo_10032,Operador_01
25-ago-27,Operador_03,Completado,10032,TIN_000021,20021,40021,50021,Cliente_004,CLI004,Producto_010,Configuracion_006,30006,Desbacterizacion (Otros Y protocolos),4.0,4,4,SYS_000332,TAG_000332,22,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,11:46:00 a.m.,1:29:00 p.m.,01:43:00,Desviacion_demo_10032,Operador_04
25-ago-27,Operador_04,Completado,10032,TIN_000021,20021,40021,50021,Cliente_004,CLI004,Producto_010,Configuracion_006,30006,Desbacterizacion (Otros Y protocolos),4.0,5,5,SYS_000333,TAG_000333,22,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,11:46:00 a.m.,1:29:00 p.m.,01:43:00,Desviacion_demo_10032,Operador_05
25-ago-27,Operador_04,Completado,10032,TIN_000021,20021,40021,50021,Cliente_004,CLI004,Producto_010,Configuracion_006,30006,Desbacterizacion (Otros Y protocolos),4.0,6,6,SYS_000334,TAG_000334,22,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,11:46:00 a.m.,1:29:00 p.m.,01:43:00,Desviacion_demo_10032,Operador_01
25-ago-27,Operador_02,Completado,10032,TIN_000021,20021,40021,50021,Cliente_004,CLI004,Producto_010,Configuracion_006,30006,Desbacterizacion (Otros Y protocolos),4.0,7,7,SYS_000335,TAG_000335,22,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,11:46:00 a.m.,1:29:00 p.m.,01:43:00,Desviacion_demo_10032,Operador_03
25-ago-27,Operador_05,Completado,10032,TIN_000021,20021,40021,50021,Cliente_004,CLI004,Producto_010,Configuracion_006,30006,Desbacterizacion (Otros Y protocolos),4.0,8,8,SYS_000336,TAG_000336,22,MODE_B - Config demo,4.0,2,1,4.0,0.025,8.0,0.05,11:46:00 a.m.,1:29:00 p.m.,01:43:00,Desviacion_demo_10032,Operador_01
